record_type,record_id,kind,label,source,target,status,size,asset_symbol,weight,count,href,metrics_json
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-54:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-54,,,,1.0,1,/proposals/gnars-base-54/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-57:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-57,,,,1.0,1,/proposals/gnars-base-57/,
edge,voted:person:0xb620c22be689dbf1d68605cd960db8c7d00e8400:proposal:snapshot-0xbafd024d57b8750da24ba3d43dc90a5b35aceacf5077cfb8a7e1b2e8e1f97894:all,voted,,person:0xb620c22be689dbf1d68605cd960db8c7d00e8400,proposal:snapshot-0xbafd024d57b8750da24ba3d43dc90a5b35aceacf5077cfb8a7e1b2e8e1f97894,,,,1.0,1,/proposals/snapshot-0xbafd024d57b8750da24ba3d43dc90a5b35aceacf5077cfb8a7e1b2e8e1f97894/,
edge,voted:person:0xb8960781a394cf316bf2b4df870610e2e6a8dbba:proposal:gnars-base-118:all,voted,,person:0xb8960781a394cf316bf2b4df870610e2e6a8dbba,proposal:gnars-base-118,,,,1.0,1,/proposals/gnars-base-118/,
edge,voted:person:0xb8960781a394cf316bf2b4df870610e2e6a8dbba:proposal:gnars-base-77:all,voted,,person:0xb8960781a394cf316bf2b4df870610e2e6a8dbba,proposal:gnars-base-77,,,,1.0,1,/proposals/gnars-base-77/,
edge,voted:person:0xb8a9ed8d008fa1f161809f15a11f4161fb8b717e:proposal:snapshot-0x0e7cc997ea5cf22e91fe01456c43dbfaba221857089d9e92065e8b836cde7c05:all,voted,,person:0xb8a9ed8d008fa1f161809f15a11f4161fb8b717e,proposal:snapshot-0x0e7cc997ea5cf22e91fe01456c43dbfaba221857089d9e92065e8b836cde7c05,,,,1.0,1,/proposals/snapshot-0x0e7cc997ea5cf22e91fe01456c43dbfaba221857089d9e92065e8b836cde7c05/,
edge,voted:person:0xb8a9ed8d008fa1f161809f15a11f4161fb8b717e:proposal:snapshot-0x45e98b5ad67bbbbea2703e34d3eab60561b350612ecb8b325b6f0a1933b7cfed:all,voted,,person:0xb8a9ed8d008fa1f161809f15a11f4161fb8b717e,proposal:snapshot-0x45e98b5ad67bbbbea2703e34d3eab60561b350612ecb8b325b6f0a1933b7cfed,,,,1.0,1,/proposals/snapshot-0x45e98b5ad67bbbbea2703e34d3eab60561b350612ecb8b325b6f0a1933b7cfed/,
edge,voted:person:0xb8a9ed8d008fa1f161809f15a11f4161fb8b717e:proposal:snapshot-0x70526f9ba5616545ed8de674349307f6a6d671c7f9365552f457598026801d1a:all,voted,,person:0xb8a9ed8d008fa1f161809f15a11f4161fb8b717e,proposal:snapshot-0x70526f9ba5616545ed8de674349307f6a6d671c7f9365552f457598026801d1a,,,,1.0,1,/proposals/snapshot-0x70526f9ba5616545ed8de674349307f6a6d671c7f9365552f457598026801d1a/,
edge,voted:person:0xb8a9ed8d008fa1f161809f15a11f4161fb8b717e:proposal:snapshot-0xa9ec7b490d8a3120943e069c5458703d57a7eed48eb9d11ce892a864cb5c2fe5:all,voted,,person:0xb8a9ed8d008fa1f161809f15a11f4161fb8b717e,proposal:snapshot-0xa9ec7b490d8a3120943e069c5458703d57a7eed48eb9d11ce892a864cb5c2fe5,,,,1.0,1,/proposals/snapshot-0xa9ec7b490d8a3120943e069c5458703d57a7eed48eb9d11ce892a864cb5c2fe5/,
edge,voted:person:0xb8a9ed8d008fa1f161809f15a11f4161fb8b717e:proposal:snapshot-0xbefdbdf326b35137ef79bb73d67f623fb748e557a78d3c1288f2179620a6d15c:all,voted,,person:0xb8a9ed8d008fa1f161809f15a11f4161fb8b717e,proposal:snapshot-0xbefdbdf326b35137ef79bb73d67f623fb748e557a78d3c1288f2179620a6d15c,,,,1.0,1,/proposals/snapshot-0xbefdbdf326b35137ef79bb73d67f623fb748e557a78d3c1288f2179620a6d15c/,
edge,voted:person:0xb8a9ed8d008fa1f161809f15a11f4161fb8b717e:proposal:snapshot-0xe2d423fe8eb703977b61da957cae6a434ed8c7ba38623f42834c667e0e9af620:all,voted,,person:0xb8a9ed8d008fa1f161809f15a11f4161fb8b717e,proposal:snapshot-0xe2d423fe8eb703977b61da957cae6a434ed8c7ba38623f42834c667e0e9af620,,,,1.0,1,/proposals/snapshot-0xe2d423fe8eb703977b61da957cae6a434ed8c7ba38623f42834c667e0e9af620/,
edge,voted:person:0xb8a9ed8d008fa1f161809f15a11f4161fb8b717e:proposal:snapshot-0xfc4598096ca508794797ed88e9115f52dc9ce63f2b0fb760ea2dea3eb1c5ba4b:all,voted,,person:0xb8a9ed8d008fa1f161809f15a11f4161fb8b717e,proposal:snapshot-0xfc4598096ca508794797ed88e9115f52dc9ce63f2b0fb760ea2dea3eb1c5ba4b,,,,1.0,1,/proposals/snapshot-0xfc4598096ca508794797ed88e9115f52dc9ce63f2b0fb760ea2dea3eb1c5ba4b/,
edge,voted:person:0xb9b0499e2b2f0b1d4da74082ef01c07559ca0204:proposal:gnars-base-28:all,voted,,person:0xb9b0499e2b2f0b1d4da74082ef01c07559ca0204,proposal:gnars-base-28,,,,1.0,1,/proposals/gnars-base-28/,
edge,voted:person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b:proposal:gnars-base-12:all,voted,,person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b,proposal:gnars-base-12,,,,1.0,1,/proposals/gnars-base-12/,
edge,voted:person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b:proposal:gnars-base-13:all,voted,,person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b,proposal:gnars-base-13,,,,1.0,1,/proposals/gnars-base-13/,
edge,voted:person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b:proposal:gnars-base-14:all,voted,,person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b,proposal:gnars-base-14,,,,1.0,1,/proposals/gnars-base-14/,
edge,voted:person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b:proposal:gnars-base-15:all,voted,,person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b,proposal:gnars-base-15,,,,1.0,1,/proposals/gnars-base-15/,
edge,voted:person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b:proposal:gnars-base-16:all,voted,,person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b,proposal:gnars-base-16,,,,1.0,1,/proposals/gnars-base-16/,
edge,voted:person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b:proposal:gnars-base-19:all,voted,,person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b,proposal:gnars-base-19,,,,1.0,1,/proposals/gnars-base-19/,
edge,voted:person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b:proposal:gnars-base-20:all,voted,,person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b,proposal:gnars-base-20,,,,1.0,1,/proposals/gnars-base-20/,
edge,voted:person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b:proposal:gnars-base-21:all,voted,,person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b,proposal:gnars-base-21,,,,1.0,1,/proposals/gnars-base-21/,
edge,voted:person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b:proposal:gnars-base-22:all,voted,,person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b,proposal:gnars-base-22,,,,1.0,1,/proposals/gnars-base-22/,
edge,voted:person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b:proposal:gnars-base-23:all,voted,,person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b,proposal:gnars-base-23,,,,1.0,1,/proposals/gnars-base-23/,
edge,voted:person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b:proposal:gnars-base-24:all,voted,,person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b,proposal:gnars-base-24,,,,1.0,1,/proposals/gnars-base-24/,
edge,voted:person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b:proposal:gnars-base-25:all,voted,,person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b,proposal:gnars-base-25,,,,1.0,1,/proposals/gnars-base-25/,
edge,voted:person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b:proposal:gnars-base-26:all,voted,,person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b,proposal:gnars-base-26,,,,1.0,1,/proposals/gnars-base-26/,
edge,voted:person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b:proposal:gnars-base-29:all,voted,,person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b,proposal:gnars-base-29,,,,1.0,1,/proposals/gnars-base-29/,
edge,voted:person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b:proposal:gnars-base-30:all,voted,,person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b,proposal:gnars-base-30,,,,1.0,1,/proposals/gnars-base-30/,
edge,voted:person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b:proposal:gnars-base-40:all,voted,,person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b,proposal:gnars-base-40,,,,1.0,1,/proposals/gnars-base-40/,
edge,voted:person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b:proposal:gnars-base-46:all,voted,,person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b,proposal:gnars-base-46,,,,1.0,1,/proposals/gnars-base-46/,
edge,voted:person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b:proposal:gnars-base-47:all,voted,,person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b,proposal:gnars-base-47,,,,1.0,1,/proposals/gnars-base-47/,
edge,voted:person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b:proposal:gnars-base-56:all,voted,,person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b,proposal:gnars-base-56,,,,1.0,1,/proposals/gnars-base-56/,
edge,voted:person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b:proposal:gnars-base-57:all,voted,,person:0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b,proposal:gnars-base-57,,,,1.0,1,/proposals/gnars-base-57/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:gnars-base-12:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:gnars-base-12,,,,1.0,1,/proposals/gnars-base-12/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:gnars-base-14:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:gnars-base-14,,,,1.0,1,/proposals/gnars-base-14/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:gnars-base-15:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:gnars-base-15,,,,1.0,1,/proposals/gnars-base-15/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:gnars-base-16:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:gnars-base-16,,,,1.0,1,/proposals/gnars-base-16/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:gnars-base-23:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:gnars-base-23,,,,1.0,1,/proposals/gnars-base-23/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:gnars-base-25:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:gnars-base-25,,,,1.0,1,/proposals/gnars-base-25/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:gnars-base-26:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:gnars-base-26,,,,1.0,1,/proposals/gnars-base-26/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:gnars-base-33:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:gnars-base-33,,,,1.0,1,/proposals/gnars-base-33/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:gnars-base-35:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:gnars-base-35,,,,1.0,1,/proposals/gnars-base-35/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:gnars-base-36:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:gnars-base-36,,,,1.0,1,/proposals/gnars-base-36/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:gnars-base-37:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:gnars-base-37,,,,1.0,1,/proposals/gnars-base-37/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:gnars-base-47:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:gnars-base-47,,,,1.0,1,/proposals/gnars-base-47/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:gnars-base-48:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:gnars-base-48,,,,1.0,1,/proposals/gnars-base-48/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:snapshot-0x0e72c06b7b2208ce492f04811002b07b1203b5fa25bbb38f53fc3c09089bdae8:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:snapshot-0x0e72c06b7b2208ce492f04811002b07b1203b5fa25bbb38f53fc3c09089bdae8,,,,1.0,1,/proposals/snapshot-0x0e72c06b7b2208ce492f04811002b07b1203b5fa25bbb38f53fc3c09089bdae8/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:snapshot-0x0e7cc997ea5cf22e91fe01456c43dbfaba221857089d9e92065e8b836cde7c05:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:snapshot-0x0e7cc997ea5cf22e91fe01456c43dbfaba221857089d9e92065e8b836cde7c05,,,,1.0,1,/proposals/snapshot-0x0e7cc997ea5cf22e91fe01456c43dbfaba221857089d9e92065e8b836cde7c05/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:snapshot-0x1036e9e0f19535c72c33a218d59d59aec34690a089f04a349092e9e1cfd0c122:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:snapshot-0x1036e9e0f19535c72c33a218d59d59aec34690a089f04a349092e9e1cfd0c122,,,,1.0,1,/proposals/snapshot-0x1036e9e0f19535c72c33a218d59d59aec34690a089f04a349092e9e1cfd0c122/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:snapshot-0x31d9113448e4dc06cf86cb8b2d94681297769fbe6cde158c24745c7eaf0f1b62:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:snapshot-0x31d9113448e4dc06cf86cb8b2d94681297769fbe6cde158c24745c7eaf0f1b62,,,,1.0,1,/proposals/snapshot-0x31d9113448e4dc06cf86cb8b2d94681297769fbe6cde158c24745c7eaf0f1b62/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:snapshot-0x34e846a58f13a974606beda45fbe9a5f0fefcd76159c0f574520c3839e04673e:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:snapshot-0x34e846a58f13a974606beda45fbe9a5f0fefcd76159c0f574520c3839e04673e,,,,1.0,1,/proposals/snapshot-0x34e846a58f13a974606beda45fbe9a5f0fefcd76159c0f574520c3839e04673e/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:snapshot-0x3bb0a388713c4a70b06ccb8c1bc9ffaad80e652430955a3b1c414f6bf8e51b3a:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:snapshot-0x3bb0a388713c4a70b06ccb8c1bc9ffaad80e652430955a3b1c414f6bf8e51b3a,,,,1.0,1,/proposals/snapshot-0x3bb0a388713c4a70b06ccb8c1bc9ffaad80e652430955a3b1c414f6bf8e51b3a/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:snapshot-0x3dcb9566427c72d318242451eac0e8e37ec338f63c4813ffcbf9cffc7603f188:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:snapshot-0x3dcb9566427c72d318242451eac0e8e37ec338f63c4813ffcbf9cffc7603f188,,,,1.0,1,/proposals/snapshot-0x3dcb9566427c72d318242451eac0e8e37ec338f63c4813ffcbf9cffc7603f188/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:snapshot-0x3df77e8ebb1f5a63a35d63820dd4b4b2c78e9aa3b0b091c13752d601ebce163d:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:snapshot-0x3df77e8ebb1f5a63a35d63820dd4b4b2c78e9aa3b0b091c13752d601ebce163d,,,,1.0,1,/proposals/snapshot-0x3df77e8ebb1f5a63a35d63820dd4b4b2c78e9aa3b0b091c13752d601ebce163d/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:snapshot-0x45e98b5ad67bbbbea2703e34d3eab60561b350612ecb8b325b6f0a1933b7cfed:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:snapshot-0x45e98b5ad67bbbbea2703e34d3eab60561b350612ecb8b325b6f0a1933b7cfed,,,,1.0,1,/proposals/snapshot-0x45e98b5ad67bbbbea2703e34d3eab60561b350612ecb8b325b6f0a1933b7cfed/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:snapshot-0x552d01d8f6172bf86262015fb4350e27fa52df606ae468f2a21376755d0135dc:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:snapshot-0x552d01d8f6172bf86262015fb4350e27fa52df606ae468f2a21376755d0135dc,,,,1.0,1,/proposals/snapshot-0x552d01d8f6172bf86262015fb4350e27fa52df606ae468f2a21376755d0135dc/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:snapshot-0x6100932649facab93f27106b0f8bf28194edb952e5c0866b9c297b850d72cedb:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:snapshot-0x6100932649facab93f27106b0f8bf28194edb952e5c0866b9c297b850d72cedb,,,,1.0,1,/proposals/snapshot-0x6100932649facab93f27106b0f8bf28194edb952e5c0866b9c297b850d72cedb/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:snapshot-0x8258faa7a47a97aabc63f1e3a566a5ed027388b1822372c93ceb1d7589ae5f7e:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:snapshot-0x8258faa7a47a97aabc63f1e3a566a5ed027388b1822372c93ceb1d7589ae5f7e,,,,1.0,1,/proposals/snapshot-0x8258faa7a47a97aabc63f1e3a566a5ed027388b1822372c93ceb1d7589ae5f7e/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:snapshot-0x8907d4c2392d670589d35a1deeaed0de70fb72260ccb3e3ad14d6c41119da829:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:snapshot-0x8907d4c2392d670589d35a1deeaed0de70fb72260ccb3e3ad14d6c41119da829,,,,1.0,1,/proposals/snapshot-0x8907d4c2392d670589d35a1deeaed0de70fb72260ccb3e3ad14d6c41119da829/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:snapshot-0x95487c3d8bac698b1fdcf66e7f0a5828b41917585e74a4e5450d8d401d00730f:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:snapshot-0x95487c3d8bac698b1fdcf66e7f0a5828b41917585e74a4e5450d8d401d00730f,,,,1.0,1,/proposals/snapshot-0x95487c3d8bac698b1fdcf66e7f0a5828b41917585e74a4e5450d8d401d00730f/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:snapshot-0x9d63add3de1dd0868f7b4414b9de375e5fc58c3800270ee1a08c819c9b3393ad:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:snapshot-0x9d63add3de1dd0868f7b4414b9de375e5fc58c3800270ee1a08c819c9b3393ad,,,,1.0,1,/proposals/snapshot-0x9d63add3de1dd0868f7b4414b9de375e5fc58c3800270ee1a08c819c9b3393ad/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:snapshot-0x9df0af9d78f6d6315afdcb58df19fc5f61641a75721227d6c4aaa236676d4daf:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:snapshot-0x9df0af9d78f6d6315afdcb58df19fc5f61641a75721227d6c4aaa236676d4daf,,,,1.0,1,/proposals/snapshot-0x9df0af9d78f6d6315afdcb58df19fc5f61641a75721227d6c4aaa236676d4daf/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:snapshot-0xa0681871875f12ad4bbaf9c56f16b8c9daf145929e3cd08d00978dfbd0a0af80:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:snapshot-0xa0681871875f12ad4bbaf9c56f16b8c9daf145929e3cd08d00978dfbd0a0af80,,,,1.0,1,/proposals/snapshot-0xa0681871875f12ad4bbaf9c56f16b8c9daf145929e3cd08d00978dfbd0a0af80/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:snapshot-0xa4ba9e519e4e4a1788cf27989541b3f5a6f63f1902e1e5db1b98336d2741f46f:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:snapshot-0xa4ba9e519e4e4a1788cf27989541b3f5a6f63f1902e1e5db1b98336d2741f46f,,,,1.0,1,/proposals/snapshot-0xa4ba9e519e4e4a1788cf27989541b3f5a6f63f1902e1e5db1b98336d2741f46f/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:snapshot-0xa9ec7b490d8a3120943e069c5458703d57a7eed48eb9d11ce892a864cb5c2fe5:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:snapshot-0xa9ec7b490d8a3120943e069c5458703d57a7eed48eb9d11ce892a864cb5c2fe5,,,,1.0,1,/proposals/snapshot-0xa9ec7b490d8a3120943e069c5458703d57a7eed48eb9d11ce892a864cb5c2fe5/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:snapshot-0xb55ab5a77a14604fd5d4a5d67e00f828fcd6f90ef86e2687276d1973f9b40df5:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:snapshot-0xb55ab5a77a14604fd5d4a5d67e00f828fcd6f90ef86e2687276d1973f9b40df5,,,,1.0,1,/proposals/snapshot-0xb55ab5a77a14604fd5d4a5d67e00f828fcd6f90ef86e2687276d1973f9b40df5/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:snapshot-0xb6f1781ada377924f11500e81735dd60170984c7976a1267027b3bd67fca93f1:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:snapshot-0xb6f1781ada377924f11500e81735dd60170984c7976a1267027b3bd67fca93f1,,,,1.0,1,/proposals/snapshot-0xb6f1781ada377924f11500e81735dd60170984c7976a1267027b3bd67fca93f1/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:snapshot-0xb7fb4de0ccada5bc44a3130e1204e38184b015c81f4b00b750b60af3f1ed400e:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:snapshot-0xb7fb4de0ccada5bc44a3130e1204e38184b015c81f4b00b750b60af3f1ed400e,,,,1.0,1,/proposals/snapshot-0xb7fb4de0ccada5bc44a3130e1204e38184b015c81f4b00b750b60af3f1ed400e/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:snapshot-0xbefdbdf326b35137ef79bb73d67f623fb748e557a78d3c1288f2179620a6d15c:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:snapshot-0xbefdbdf326b35137ef79bb73d67f623fb748e557a78d3c1288f2179620a6d15c,,,,1.0,1,/proposals/snapshot-0xbefdbdf326b35137ef79bb73d67f623fb748e557a78d3c1288f2179620a6d15c/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:snapshot-0xd79cf66e97cce5ae64f72d01a218451f8fcadfcd7f66d8a118c37849b3b60275:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:snapshot-0xd79cf66e97cce5ae64f72d01a218451f8fcadfcd7f66d8a118c37849b3b60275,,,,1.0,1,/proposals/snapshot-0xd79cf66e97cce5ae64f72d01a218451f8fcadfcd7f66d8a118c37849b3b60275/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:snapshot-0xe13a7551f6ee674f29beee0f80193c0e7540b1b9286c6d646738c01e24e0f0e7:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:snapshot-0xe13a7551f6ee674f29beee0f80193c0e7540b1b9286c6d646738c01e24e0f0e7,,,,1.0,1,/proposals/snapshot-0xe13a7551f6ee674f29beee0f80193c0e7540b1b9286c6d646738c01e24e0f0e7/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:snapshot-0xef1162965ed606d02c211bfab16f7ffdea8d25d22438140f05861bc765637052:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:snapshot-0xef1162965ed606d02c211bfab16f7ffdea8d25d22438140f05861bc765637052,,,,1.0,1,/proposals/snapshot-0xef1162965ed606d02c211bfab16f7ffdea8d25d22438140f05861bc765637052/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:snapshot-0xf04f84af1ddc77f851a4caa2f2d9685641cc65238f73467b5dcfae1b79d04997:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:snapshot-0xf04f84af1ddc77f851a4caa2f2d9685641cc65238f73467b5dcfae1b79d04997,,,,1.0,1,/proposals/snapshot-0xf04f84af1ddc77f851a4caa2f2d9685641cc65238f73467b5dcfae1b79d04997/,
edge,voted:person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5:proposal:snapshot-0xff05ff3617e604c701ffde6c6e34d39016bd2126f61efe66499617ea3acfd603:all,voted,,person:0xba6e1c26be2f8b46d9e7ab7573b99921ee81acf5,proposal:snapshot-0xff05ff3617e604c701ffde6c6e34d39016bd2126f61efe66499617ea3acfd603,,,,1.0,1,/proposals/snapshot-0xff05ff3617e604c701ffde6c6e34d39016bd2126f61efe66499617ea3acfd603/,
